epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,73.7747,0.83561,2.13184,1.17948,0.9657,0.17791,0.19646,0.16675,0.87537,1.81098,1.17012,0.000160407,0.000160407,0.000160407
43,75.4747,0.81273,2.05144,1.15334,0.96626,0.17324,0.19503,0.16475,0.86735,1.78168,1.15543,0.000157734,0.000157734,0.000157734
44,77.1697,0.8383,2.12511,1.20712,0.96685,0.17581,0.18769,0.16474,0.87534,1.80073,1.17736,0.000155061,0.000155061,0.000155061
45,78.755,0.74108,2.09131,1.11464,0.96697,0.17562,0.18268,0.16292,0.87136,1.76514,1.17235,0.000152388,0.000152388,0.000152388
46,80.4471,0.81103,1.95997,1.18258,0.97039,0.17462,0.18206,0.16129,0.86926,1.75371,1.18532,0.000149715,0.000149715,0.000149715
47,82.1237,0.7963,2.02937,1.15838,0.97001,0.17349,0.18367,0.1619,0.88815,1.74514,1.20207,0.000147042,0.000147042,0.000147042
48,83.8829,0.81727,2.01149,1.17441,0.97122,0.16946,0.18889,0.16374,0.89842,1.72841,1.20889,0.000144369,0.000144369,0.000144369
49,85.4561,0.78993,1.90143,1.12565,0.96446,0.17175,0.18844,0.16367,0.90506,1.75605,1.2152,0.000141696,0.000141696,0.000141696
50,87.0901,0.7907,1.95037,1.14199,0.96205,0.17463,0.18871,0.16265,0.9113,1.72348,1.21459,0.000139023,0.000139023,0.000139023
51,88.6722,0.80167,1.92763,1.15353,0.96593,0.17404,0.19003,0.16487,0.92182,1.70742,1.20938,0.00013635,0.00013635,0.00013635
52,90.2983,0.79335,1.94684,1.13223,0.96808,0.17904,0.1962,0.16344,0.93439,1.65033,1.1956,0.000133677,0.000133677,0.000133677
53,91.8942,0.77092,1.81215,1.09877,0.96854,0.17965,0.19792,0.16971,0.93704,1.58616,1.20025,0.000131004,0.000131004,0.000131004
54,93.5152,0.74621,1.73608,1.13155,0.9708,0.18054,0.19809,0.16568,0.94725,1.57165,1.21081,0.000128331,0.000128331,0.000128331
55,95.1466,0.75028,1.87792,1.10725,0.97863,0.17405,0.19955,0.17225,0.95985,1.56772,1.2244,0.000125658,0.000125658,0.000125658
56,96.8753,0.7654,1.89837,1.12991,0.97222,0.19083,0.21502,0.18441,0.92706,1.51776,1.21444,0.000122985,0.000122985,0.000122985
57,98.5528,0.80796,1.79255,1.15783,0.97539,0.19249,0.21602,0.18673,0.89538,1.52778,1.18778,0.000120312,0.000120312,0.000120312
58,100.363,0.78643,1.8002,1.16195,0.97754,0.19038,0.2154,0.18817,0.87621,1.52746,1.17584,0.000117639,0.000117639,0.000117639
59,102.26,0.76081,1.82218,1.13121,0.97985,0.20539,0.21519,0.18876,0.86689,1.5281,1.16486,0.000114966,0.000114966,0.000114966
60,104.032,0.76002,1.76681,1.15037,0.9845,0.17977,0.20403,0.17942,0.85938,1.52414,1.14747,0.000112293,0.000112293,0.000112293
61,105.731,0.7121,1.70984,1.07299,0.98508,0.17546,0.2033,0.18008,0.84433,1.51868,1.13377,0.00010962,0.00010962,0.00010962
62,107.513,0.75013,1.63376,1.09418,0.98808,0.17192,0.20214,0.18028,0.83887,1.51771,1.1335,0.000106947,0.000106947,0.000106947
63,109.128,0.75521,1.72455,1.14803,0.98838,0.17624,0.20058,0.17809,0.83025,1.51755,1.1243,0.000104274,0.000104274,0.000104274
64,110.856,0.67533,1.72838,1.09282,0.98697,0.17212,0.19615,0.17225,0.83121,1.50495,1.12369,0.000101601,0.000101601,0.000101601
65,112.623,0.71622,1.65652,1.09211,0.98611,0.1745,0.19651,0.17353,0.83441,1.52107,1.12206,9.8928e-05,9.8928e-05,9.8928e-05
66,114.221,0.71259,1.5788,1.09591,0.98665,0.1745,0.19403,0.17201,0.82629,1.5062,1.11524,9.6255e-05,9.6255e-05,9.6255e-05
67,115.88,0.74355,1.67513,1.11157,0.87718,0.17506,0.19104,0.16889,0.83015,1.51607,1.11934,9.3582e-05,9.3582e-05,9.3582e-05
68,118.075,0.74034,1.70266,1.11318,0.8743,0.17583,0.19251,0.1679,0.83015,1.53243,1.12362,9.0909e-05,9.0909e-05,9.0909e-05
69,119.656,0.7174,1.62418,1.12575,0.87467,0.17846,0.19199,0.16681,0.83025,1.54132,1.12014,8.8236e-05,8.8236e-05,8.8236e-05
70,121.243,0.64786,1.5584,1.0884,0.87247,0.17826,0.19238,0.16657,0.81167,1.5302,1.11218,8.5563e-05,8.5563e-05,8.5563e-05
71,122.833,0.70061,1.47383,1.09531,0.87217,0.17852,0.19208,0.16674,0.81185,1.53043,1.10972,8.289e-05,8.289e-05,8.289e-05
72,124.555,0.76618,1.67874,1.12469,0.87471,0.17978,0.19245,0.16758,0.82092,1.52974,1.1174,8.0217e-05,8.0217e-05,8.0217e-05
73,126.196,0.75758,1.56881,1.14556,0.87495,0.18222,0.19326,0.16875,0.82899,1.56303,1.13071,7.7544e-05,7.7544e-05,7.7544e-05
74,127.819,0.70412,1.5151,1.07204,0.87354,0.18243,0.1925,0.16672,0.8282,1.56225,1.12371,7.4871e-05,7.4871e-05,7.4871e-05
75,129.422,0.71016,1.63957,1.1016,0.87215,0.18209,0.19257,0.16865,0.82741,1.55309,1.13117,7.2198e-05,7.2198e-05,7.2198e-05
76,131.139,0.69619,1.54806,1.07251,0.87012,0.18154,0.19155,0.16765,0.82778,1.4948,1.13345,6.9525e-05,6.9525e-05,6.9525e-05
77,132.727,0.7308,1.53252,1.11918,0.87063,0.18103,0.1909,0.16719,0.81612,1.47871,1.13086,6.6852e-05,6.6852e-05,6.6852e-05
78,134.394,0.64847,1.52076,1.05603,0.86984,0.18099,0.19039,0.16761,0.82269,1.45585,1.13502,6.4179e-05,6.4179e-05,6.4179e-05
79,136.031,0.71546,1.61812,1.13021,0.86846,0.18099,0.19079,0.16838,0.81937,1.42902,1.13222,6.1506e-05,6.1506e-05,6.1506e-05
80,137.772,0.68416,1.50572,1.09311,0.87079,0.18117,0.1907,0.16904,0.81311,1.42755,1.12142,5.8833e-05,5.8833e-05,5.8833e-05
81,139.543,0.64687,1.49609,1.04293,0.86643,0.18149,0.19003,0.16889,0.80995,1.43437,1.11519,5.616e-05,5.616e-05,5.616e-05
82,141.185,0.66706,1.47296,1.08055,0.86531,0.18181,0.19031,0.16853,0.80332,1.4228,1.10827,5.3487e-05,5.3487e-05,5.3487e-05
